GRE Score,TOEFL Score,University Rating,SOP,LOR,CGPA,Research,Chance of Admit
304,94,3,3.5,3.8,6.13,0,0.57761234
317,102,4,3.2,4.9,8.04,1,0.6805297
277,93,1,3.6,3.8,8.47,0,0.5642526
307,96,2,4.3,1.9,9.44,1,0.7619517
273,118,4,1.2,4.9,9.3,1,0.8531109
266,94,4,1.3,4.5,9.5,0,0.67419815
297,89,3,5.0,1.9,6.13,1,0.5999079
323,111,2,2.1,4.8,6.17,1,0.7843896
288,102,2,3.0,3.2,9.57,0,0.78246194
314,117,1,3.8,4.7,7.21,0,0.69384706
340,91,5,2.7,2.5,7.71,1,0.68951654
304,88,3,1.3,2.9,6.62,1,0.7088208
278,106,4,1.3,1.4,6.2,0,0.6198828
261,100,2,4.9,2.6,7.28,0,0.5558391
325,104,1,4.2,1.3,7.46,1,0.5282302
295,89,5,4.7,3.3,7.94,0,0.6082279
315,93,5,1.8,2.8,7.09,0,0.5409789
280,92,4,5.0,2.7,9.6,1,0.7810994
322,100,2,3.4,4.9,8.3,0,0.73264843
261,82,4,4.9,3.7,7.29,1,0.6620554
333,94,2,2.8,3.2,7.12,0,0.615651
274,85,2,3.5,2.0,8.98,1,0.64267653
321,83,5,4.7,4.4,7.27,0,0.6591615
271,94,3,2.9,3.0,9.32,1,0.6881146
262,87,4,4.2,1.6,8.24,1,0.6948764
263,95,4,3.1,1.4,7.95,0,0.57551074
268,112,4,2.5,2.6,8.8,1,0.7594068
305,90,3,1.0,3.6,9.4,0,0.6487128
301,95,1,4.8,1.2,7.69,0,0.54437315
333,98,4,1.0,4.6,7.96,1,0.7166771
290,98,1,3.7,1.7,7.44,1,0.5815569
296,82,5,2.1,4.5,6.62,1,0.7015895
270,92,2,4.7,2.3,7.9,0,0.5200624
320,120,5,4.3,3.6,7.86,0,0.79246986
286,86,4,1.2,2.2,7.77,0,0.43649197
305,84,2,4.4,1.6,9.42,0,0.5789473
329,86,1,4.0,4.0,6.94,0,0.64019406
302,94,3,1.4,2.7,9.81,0,0.6933042
304,107,3,4.2,1.5,8.87,0,0.7172003
277,94,4,3.3,1.1,6.7,0,0.45168003
309,80,4,2.8,3.5,7.23,0,0.5319955
265,98,4,1.7,1.7,6.76,1,0.64200807
272,110,4,1.0,3.1,6.66,1,0.52058357
271,115,2,2.1,4.9,8.01,1,0.65549827
266,112,5,4.1,2.8,7.19,1,0.71745783
273,92,3,4.5,4.2,8.99,0,0.6255214
332,92,3,2.0,1.9,9.75,1,0.7788253
306,88,3,1.3,2.1,8.11,0,0.45340866
266,117,2,4.2,3.3,7.41,1,0.68043494
298,119,4,1.4,5.0,7.59,1,0.63426816
315,87,4,2.0,3.5,6.87,0,0.50729376
278,108,3,2.6,4.1,8.59,1,0.68901247
286,85,2,1.7,4.9,6.44,0,0.54585344
320,100,3,4.2,2.7,9.54,1,0.81325
325,89,5,2.5,4.7,8.08,0,0.6305196
311,119,1,4.0,4.3,7.06,1,0.67247975
315,101,2,3.9,2.8,9.71,1,0.82236725
273,116,2,3.9,1.6,8.22,1,0.70955265
292,87,5,4.9,3.1,9.18,0,0.66451216
271,85,1,2.0,2.5,8.36,1,0.6246894
325,107,3,4.0,3.0,8.62,1,0.74379385
283,100,1,4.8,3.6,9.9,1,0.7914451
304,105,1,1.0,3.5,9.69,1,0.84526485
335,99,4,2.0,1.2,8.12,0,0.59122163
314,111,1,4.9,3.2,6.02,0,0.7266483
330,111,4,3.6,1.5,8.5,1,0.7029716
312,82,3,3.2,3.1,7.93,1,0.67104405
325,112,1,2.9,3.7,8.99,0,0.78918964
278,116,3,3.1,3.5,6.27,0,0.65775716
310,96,2,1.9,1.1,9.52,0,0.6686885
325,91,1,4.2,1.5,6.56,1,0.49147084
304,95,2,2.1,4.7,7.24,0,0.62162554
299,95,3,4.3,4.2,9.96,1,0.7926006
265,90,3,3.9,2.9,8.7,0,0.59339833
310,87,3,2.3,4.4,7.32,1,0.6678419
300,97,1,1.5,2.0,7.78,1,0.5434186
306,90,3,2.1,3.4,9.41,1,0.69010967
276,103,5,2.5,3.4,6.45,0,0.5043254
282,107,4,4.8,1.8,8.2,1,0.7490124
299,110,4,1.0,2.1,9.76,1,0.8582862
332,112,1,1.2,3.6,7.81,0,0.8064284
296,113,5,4.3,2.1,6.7,0,0.7112203
317,111,1,2.5,1.0,8.36,1,0.6524804
280,117,1,1.1,1.9,9.46,0,0.8662585
286,99,4,3.1,2.2,9.59,0,0.74979746
270,118,2,1.8,3.4,7.38,1,0.6051916
298,107,5,1.7,3.5,7.28,0,0.55265737
322,111,3,3.6,1.5,6.15,1,0.57274836
287,116,3,1.5,4.5,8.13,1,0.6842606
306,100,1,4.1,2.5,7.73,0,0.55922925
306,118,1,4.5,2.5,9.02,0,0.7910323
263,111,2,4.8,3.7,8.82,1,0.7558201
320,94,1,4.8,3.5,7.28,0,0.6339811
277,105,4,1.6,4.9,8.57,1,0.70117134
309,86,1,2.7,4.9,8.02,1,0.6680742
295,103,2,4.5,3.4,9.22,0,0.71240914
260,114,5,2.3,3.9,9.56,0,0.92745686
294,107,1,2.8,1.1,6.12,1,0.4563907
264,113,3,2.7,2.5,7.92,1,0.6790447
265,110,4,3.8,1.7,8.63,1,0.7746358
319,111,4,1.5,3.2,6.55,1,0.7858679
264,109,1,2.0,4.5,8.67,1,0.68083125
291,99,2,3.1,3.7,7.0,0,0.54032093
298,97,2,2.4,1.8,7.65,0,0.49750033
299,97,2,1.9,2.5,6.51,0,0.51138073
301,102,3,2.5,2.8,8.62,0,0.6770058
333,104,5,2.7,1.1,6.54,1,0.66061956
267,98,1,2.1,3.6,7.98,0,0.55214626
288,106,2,4.8,2.7,6.25,1,0.5673844
319,92,5,3.4,3.3,7.14,1,0.6322783
337,106,5,3.9,1.1,9.07,0,0.6597246
282,100,1,4.8,1.1,7.42,0,0.5527335
263,104,5,3.5,1.8,7.41,1,0.67373323
293,102,4,4.6,4.8,9.1,1,0.7691277
297,101,4,1.4,4.1,8.39,1,0.6679927
320,119,3,4.3,3.8,8.4,0,0.7272924
286,101,1,3.4,2.1,9.2,1,0.72032636
290,86,4,3.8,2.1,7.9,1,0.64697087
262,95,4,4.0,2.7,8.51,0,0.6306974
336,87,2,2.7,4.9,7.75,0,0.70584583
286,94,4,2.3,1.1,9.82,1,0.73522425
302,101,3,1.8,2.3,9.89,0,0.77678126
319,100,1,3.5,4.0,6.26,0,0.62175435
305,110,5,2.7,4.7,7.94,1,0.67623377
296,114,4,1.2,2.3,8.55,0,0.6618239
326,104,3,4.8,3.7,8.38,1,0.7399648
265,106,1,4.2,2.9,7.55,1,0.65303993
318,89,3,2.6,4.4,6.03,0,0.55988544
262,109,2,2.8,3.6,8.17,1,0.6557707
336,101,3,2.2,4.1,6.35,0,0.774125
270,107,3,1.2,3.8,9.39,0,0.8257232
286,115,2,4.4,1.2,8.25,0,0.7192203
261,104,1,4.0,2.6,7.46,0,0.53964216
323,120,1,3.2,1.9,9.68,0,0.85380614
303,116,2,3.0,2.9,8.76,0,0.7615029
335,111,1,4.8,4.4,7.42,1,0.6950399
314,109,4,4.5,4.3,6.63,0,0.71609545
299,109,3,2.5,1.6,8.21,0,0.6369417
335,113,4,2.8,1.5,6.16,0,0.84335446
282,88,3,3.0,3.8,7.58,1,0.6108444
323,81,4,2.0,1.8,6.06,0,0.5277873
316,96,1,1.8,3.8,9.42,1,0.7705669
269,97,3,2.0,3.0,8.27,0,0.5790789
294,85,2,3.3,4.9,9.31,1,0.6902185
265,90,3,3.8,4.1,6.02,1,0.64119965
313,95,2,1.5,2.5,7.92,1,0.6373093
338,99,3,1.8,2.1,9.85,0,0.72399443
326,100,5,4.4,4.6,7.44,0,0.7176044
315,105,1,4.2,3.2,9.87,0,0.83670986
340,87,5,4.4,4.9,8.54,0,0.74983734
319,118,5,4.6,2.6,6.8,0,0.88688505
273,115,2,2.8,1.2,9.19,0,0.8319193
305,88,5,1.3,4.4,7.68,0,0.5408743
275,91,4,3.1,4.6,9.17,1,0.7121099
286,84,5,1.1,2.1,8.7,1,0.75508916
296,108,4,1.9,2.7,9.48,1,0.8348734
320,83,2,4.1,3.0,9.69,1,0.7292778
279,91,4,1.9,2.1,7.01,1,0.66613364
284,118,4,1.6,3.6,7.43,0,0.6438272
309,98,4,1.4,4.8,8.79,0,0.66711974
317,97,1,4.3,3.7,7.84,0,0.62786514
337,114,3,2.5,3.4,9.83,0,0.8975083
296,93,1,4.4,3.3,7.06,1,0.65863645
264,116,4,1.6,2.2,6.86,0,0.6461661
313,113,4,1.4,3.8,9.02,1,0.84370786
296,82,4,4.3,3.9,7.0,1,0.67822564
333,102,4,4.2,3.1,7.66,0,0.65216017
269,92,2,1.8,1.1,6.36,0,0.35400116
268,112,2,4.2,4.1,9.03,0,0.76441556
337,88,4,3.4,2.6,8.41,0,0.5670121
292,118,1,2.5,2.8,8.0,0,0.6654947
283,98,5,4.3,1.2,7.55,0,0.58049446
329,98,4,1.2,4.8,7.93,1,0.70517844
316,98,2,1.5,4.8,7.55,1,0.6389275
285,120,2,1.3,2.5,9.27,0,0.861682
298,89,5,3.2,1.5,6.98,1,0.6534496
303,88,1,4.7,2.0,7.83,1,0.64806414
323,105,1,4.0,3.9,9.87,1,0.87949157
307,105,1,4.8,1.6,9.92,1,0.8461646
326,117,3,1.5,1.5,8.61,0,0.7794956
307,81,3,2.0,4.3,6.55,0,0.56714076
299,83,3,4.8,3.5,8.48,0,0.588961
305,111,2,1.1,4.9,9.36,1,0.8573399
262,85,5,4.8,3.0,6.41,0,0.5536261
335,89,2,3.5,4.2,7.93,0,0.6863967
273,101,2,2.9,1.5,8.67,1,0.6670329
263,102,2,1.8,2.5,6.79,0,0.4435102
271,102,3,3.3,2.0,6.15,1,0.5432952
282,86,3,3.9,2.3,8.53,0,0.51996106
262,96,5,4.7,1.6,8.43,1,0.73874795
262,95,4,3.0,1.0,8.78,0,0.6400395
301,111,3,2.0,4.4,8.03,0,0.6516656
339,118,3,2.1,2.7,7.8,1,0.8088216
336,109,1,4.9,2.8,7.06,1,0.59957933
278,107,4,2.0,4.9,7.91,0,0.6308421
287,109,1,3.2,1.8,9.16,0,0.7782115
297,84,2,4.2,2.1,8.44,0,0.48104122
268,107,1,2.1,1.5,7.58,1,0.5753488
315,113,4,3.2,3.4,7.44,0,0.72774965
276,119,1,1.5,2.6,7.31,1,0.5671408
266,112,2,1.2,1.5,9.15,0,0.8232789
331,114,3,1.1,4.2,6.95,1,0.8914879
335,98,3,2.0,1.9,7.33,1,0.57599604
313,111,5,1.7,2.3,9.1,1,0.8275931
287,103,5,2.6,1.5,7.08,1,0.6030712
325,110,3,2.5,1.7,8.31,1,0.6706815
287,92,4,1.6,3.0,9.15,0,0.60084563
284,98,5,2.0,3.7,7.34,0,0.4979808
338,112,3,3.2,2.0,9.71,0,0.83395237
308,104,3,3.0,4.7,8.19,0,0.70070624
307,81,5,2.3,3.2,8.04,0,0.5191683
306,96,1,2.8,2.6,6.83,0,0.4809834
321,111,2,4.2,4.5,9.52,1,0.8554966
292,101,3,3.8,3.0,7.66,1,0.6503117
301,117,5,3.5,1.5,7.64,0,0.7388947
286,109,1,2.6,4.5,7.29,0,0.5597407
267,88,4,4.5,1.9,8.23,0,0.5876324
321,114,5,3.0,3.2,7.48,1,0.6780987
297,105,1,1.3,2.7,7.04,1,0.5053832
263,119,1,3.1,1.7,6.93,0,0.61587995
313,102,3,3.3,1.5,7.85,0,0.55306715
307,117,5,1.2,3.4,6.36,0,0.8500078
328,92,1,1.8,1.2,8.46,1,0.6259421
275,118,5,2.1,4.2,8.67,1,0.78498673
320,96,5,2.6,2.5,6.82,1,0.57967985
277,88,2,4.3,3.1,7.88,0,0.5065672
304,89,5,2.9,2.5,7.94,1,0.6859585
277,101,3,3.6,2.0,8.27,1,0.68414474
267,110,3,2.1,2.0,7.36,1,0.59990126
288,91,3,1.7,2.0,9.76,0,0.6465348
280,98,1,2.4,2.3,6.32,1,0.56982994
313,117,3,1.7,2.6,9.46,1,0.8964859
306,93,3,2.4,3.0,9.29,1,0.7115815
325,117,5,4.2,1.9,9.4,0,0.8223148
327,113,1,2.7,3.7,9.03,1,0.8134486
307,90,5,3.1,4.7,9.36,1,0.7594147
335,117,1,2.0,4.6,6.08,1,0.90964764
339,91,3,2.4,4.5,8.93,0,0.7135592
282,101,5,1.2,4.9,8.3,1,0.6602177
276,114,1,3.2,3.8,6.1,1,0.5957307
320,117,3,2.3,3.2,8.12,0,0.79997677
311,99,1,3.5,3.3,6.2,0,0.5633165
301,115,4,4.9,1.4,9.52,1,0.89905614
310,109,3,4.8,4.7,9.74,1,0.85963887
260,115,4,2.5,4.7,7.73,0,0.66252846
280,81,2,4.2,4.6,6.2,1,0.6375796
316,88,5,3.5,2.3,6.1,1,0.6273064
295,117,1,2.3,2.2,9.81,0,0.9118183
261,112,3,2.2,2.9,9.8,0,0.93299943
282,112,2,4.3,1.3,9.37,1,0.82565737
319,119,2,1.2,1.4,6.97,1,0.7371838
318,110,2,4.5,4.8,8.32,1,0.7568455
325,104,5,3.1,2.2,7.71,1,0.6069116
302,94,5,3.2,1.3,6.08,0,0.5424557
318,88,5,4.0,1.5,7.4,0,0.44622606
333,109,4,5.0,4.6,6.19,0,0.8725197
332,85,1,2.9,5.0,9.33,0,0.7335648
295,89,5,3.1,1.7,6.66,1,0.6494262
319,106,2,3.0,2.9,9.64,0,0.8324191
263,101,5,3.7,1.6,8.92,1,0.76738507
280,111,3,2.7,2.5,9.06,1,0.7782932
263,83,4,2.9,1.5,9.81,0,0.68361384
263,89,5,4.2,2.1,7.48,1,0.6941226
292,116,3,1.2,1.4,6.82,1,0.63373566
273,98,2,2.4,3.6,9.57,1,0.7347327
268,110,3,3.3,1.7,6.35,0,0.5955518
323,108,1,4.4,4.5,8.02,0,0.715114
321,105,3,1.5,4.1,7.8,0,0.67041993
266,118,3,4.6,4.2,9.46,0,0.8862725
264,115,2,3.1,1.0,7.29,0,0.6161037
272,91,1,3.2,2.3,9.62,0,0.6643411
261,110,1,3.0,1.8,9.52,0,0.8522091
271,87,2,2.6,3.6,9.61,0,0.62696224
266,93,3,2.3,1.5,9.2,1,0.67107224
293,100,4,4.7,2.3,7.0,0,0.5570741
280,118,4,4.8,4.4,6.41,0,0.6917695
319,120,5,4.0,3.1,8.71,0,0.74240744
269,91,5,3.5,3.6,9.94,1,0.78883183
297,118,5,2.3,3.2,9.26,1,0.8862384
317,112,4,1.0,3.1,8.11,1,0.7369944
315,91,4,3.2,4.4,7.43,1,0.6654688
303,95,4,1.0,1.6,7.79,1,0.73322403
339,100,5,3.7,1.6,9.68,0,0.69156265
323,102,3,4.4,4.8,7.46,0,0.7312499
279,94,5,3.3,1.6,8.09,1,0.6904089
309,95,4,1.2,1.3,9.4,1,0.74313146
313,96,3,3.9,4.1,7.0,1,0.66403043
305,109,4,4.7,1.3,6.75,1,0.52583086
299,99,3,2.2,2.7,8.44,0,0.62946117
283,80,2,3.4,2.4,6.73,0,0.43388233
317,92,5,3.6,2.2,9.53,1,0.77826774
290,89,1,4.0,1.2,7.17,1,0.5631097
309,116,2,3.0,1.9,9.05,1,0.82624245
269,80,5,4.2,3.2,6.87,1,0.69961256
273,93,1,4.7,4.6,7.15,1,0.68167204
278,93,1,1.5,4.6,7.53,0,0.5148276
289,89,3,1.5,4.2,7.33,1,0.6036983
316,117,5,4.8,4.7,6.5,1,0.7100753
275,86,1,1.6,5.0,9.2,1,0.65555805
281,106,4,2.2,3.1,6.07,1,0.528283
313,81,5,3.1,1.4,6.67,1,0.72875434
329,83,3,4.7,4.0,6.31,0,0.6800953
302,119,2,2.5,2.1,8.4,1,0.7324294
278,96,5,2.5,4.1,8.23,0,0.5813191
264,99,2,4.2,2.9,8.93,1,0.70043117
330,86,3,2.3,2.9,7.67,0,0.52687013
279,85,3,4.1,3.9,6.65,0,0.5703731
274,87,1,4.2,3.0,6.17,0,0.48977098
297,89,3,4.2,1.2,7.64,0,0.47267768
260,104,3,1.8,2.1,8.44,1,0.6510066
264,83,3,2.4,4.6,7.43,1,0.61135906
313,95,2,1.1,2.2,7.4,1,0.6455688
320,87,4,3.8,1.9,7.25,1,0.62942374
337,116,4,4.9,3.7,8.56,0,0.7590555
276,103,1,4.4,3.5,9.41,1,0.7396513
335,97,2,4.5,4.1,6.04,0,0.7132902
286,83,3,4.8,1.3,6.21,0,0.4399091
329,102,1,2.7,4.9,8.28,0,0.7376533
284,102,4,2.4,2.7,6.79,0,0.46653733
304,84,1,2.5,4.8,8.83,0,0.6164473
261,91,4,3.5,3.0,7.86,0,0.56122917
281,80,4,1.5,4.6,7.34,0,0.5441054
313,85,5,3.0,1.5,6.61,0,0.43838328
276,103,5,2.8,2.4,8.21,1,0.71058375
320,94,1,4.8,1.7,7.18,0,0.56232315
325,92,4,2.3,3.5,9.58,0,0.6828903
285,91,4,3.3,1.1,7.45,0,0.4609243
315,107,2,2.0,3.7,8.28,1,0.6818137
292,93,1,4.3,3.8,8.69,1,0.7017715
260,117,1,4.5,3.1,7.34,1,0.6619535
299,96,2,1.7,3.4,7.52,1,0.5777171
302,90,1,2.3,2.2,7.91,1,0.5970045
303,115,4,3.2,4.6,8.13,0,0.700893
321,107,1,2.9,1.8,6.65,1,0.53167886
295,104,2,4.1,3.5,7.3,0,0.57348883
315,91,1,2.4,3.0,8.83,1,0.69460154
298,116,3,1.6,1.1,7.74,1,0.5978128
272,99,1,3.1,4.8,7.58,0,0.5490952
298,107,3,2.9,1.5,8.93,0,0.72571754
271,95,3,1.5,2.7,7.13,0,0.4358803
280,87,5,5.0,1.1,8.68,0,0.6334401
277,88,1,3.0,2.6,9.92,1,0.7046112
272,107,5,2.7,4.5,6.6,0,0.5732838
278,82,1,4.1,2.7,6.05,1,0.5891166
294,117,3,2.3,3.9,6.01,0,0.78522897
305,120,4,1.2,2.4,8.57,0,0.75176
316,114,5,3.6,2.7,7.43,1,0.6190082
293,118,2,2.2,1.1,9.78,1,0.89668
321,95,4,2.8,4.0,9.85,1,0.8025622
315,84,3,1.7,3.1,6.09,0,0.5104667
260,84,1,1.5,4.1,6.43,0,0.42403832
316,114,5,1.3,4.0,6.98,1,0.8051347
287,105,3,1.9,1.3,6.48,1,0.515847
263,88,5,3.7,3.8,6.26,0,0.5150805
330,109,1,1.1,2.6,7.14,0,0.7539191
334,115,3,2.5,2.9,8.7,0,0.8618311
335,106,1,2.4,4.0,6.89,0,0.7849794
299,80,3,3.1,1.0,8.47,0,0.4625127
312,105,2,3.0,4.5,9.82,1,0.86929893
298,89,4,1.5,3.7,7.87,0,0.51031494
294,83,5,2.6,3.2,9.28,0,0.6024133
269,83,2,1.2,4.2,9.75,1,0.6807624
310,83,2,4.9,1.2,8.23,1,0.6453217
323,117,5,4.3,1.7,6.28,0,0.942605
338,88,5,1.2,1.9,7.63,0,0.6172941
318,113,2,4.6,1.3,6.47,1,0.51068395
285,84,2,3.1,4.6,7.06,0,0.57403266
262,110,4,1.3,4.6,9.33,0,0.8473425
336,115,2,1.2,1.5,7.72,0,0.75895166
276,112,1,4.2,3.2,6.24,1,0.5947263
324,92,2,2.8,4.2,6.92,1,0.6523262
337,90,1,2.1,2.7,8.79,0,0.6599109
260,116,5,4.9,2.4,7.55,0,0.77499175
316,114,2,3.8,2.3,8.4,1,0.695515
270,119,3,1.1,2.1,7.73,1,0.66935855
326,97,4,2.6,1.9,6.52,0,0.6250007
336,109,2,2.0,4.6,8.44,1,0.7865104
314,118,2,1.6,1.5,9.1,1,0.8209889
300,92,1,3.4,4.8,6.94,1,0.6800038
318,84,5,2.4,2.3,9.71,0,0.58988464
289,85,1,4.3,2.2,7.44,1,0.599646
284,85,3,2.7,4.9,9.2,0,0.6100697
330,82,4,4.2,4.0,6.7,0,0.6367654
323,108,2,4.1,3.0,7.43,1,0.59599286
284,100,1,2.6,2.8,9.87,1,0.7939278
325,87,5,4.8,1.6,9.8,0,0.6556455
293,107,1,4.7,3.6,7.88,1,0.70454884
314,91,1,3.0,2.3,7.47,1,0.57760715
317,117,3,4.3,3.5,9.64,0,0.8938488
313,92,4,2.2,2.9,6.0,1,0.62476134
260,110,4,3.5,2.5,6.6,1,0.61860645
277,112,4,3.0,2.9,9.05,1,0.7917185
275,111,3,2.7,2.4,6.88,0,0.5654487
315,106,3,3.9,3.7,6.25,1,0.58796364
333,97,5,1.1,1.8,7.36,0,0.60479164
290,94,2,3.9,1.4,8.54,0,0.57796776
307,83,4,3.6,3.5,7.72,0,0.55435723
336,90,5,2.1,1.1,9.89,0,0.5254289
293,98,2,2.6,1.9,6.84,0,0.4299064
293,108,2,1.1,1.0,8.57,1,0.6870403
319,94,1,1.9,1.2,9.25,1,0.7194499
335,112,4,3.2,1.5,7.65,0,0.7910357
296,120,4,1.3,2.4,6.39,0,0.8264146
299,111,3,4.0,4.5,8.95,0,0.76207864
276,100,3,4.7,4.2,7.82,1,0.6834381
300,80,2,3.6,4.7,6.58,0,0.6072902
315,93,3,4.7,4.4,7.39,1,0.72953945
313,96,1,2.5,4.4,9.75,1,0.80950564
338,105,4,1.9,1.9,7.45,1,0.687476
272,85,4,2.7,2.4,9.43,1,0.7021779
305,86,2,1.3,4.0,9.53,0,0.630332
331,95,1,3.0,4.3,6.76,1,0.62551814
276,96,5,4.0,3.2,6.36,0,0.52982986
270,113,5,1.4,4.2,9.22,1,0.82607234
299,120,2,4.6,4.5,6.52,0,0.75055516
305,103,2,4.8,1.8,7.82,0,0.5906149
324,116,5,4.0,3.2,8.13,1,0.7322472
291,89,4,3.8,1.7,6.79,0,0.45302305
311,106,1,4.7,3.2,7.5,1,0.65466696
269,102,3,1.8,3.2,6.25,0,0.44297802
318,81,5,1.1,1.4,6.56,1,0.7735205
274,88,5,2.9,4.8,8.37,0,0.61037314
262,116,3,2.8,2.7,9.17,0,0.86997694
268,83,5,5.0,3.1,6.74,1,0.69045687
267,110,2,1.8,4.3,8.92,0,0.78889644
333,111,4,4.7,2.8,6.27,1,0.62521625
267,100,5,3.4,4.2,9.55,1,0.7912354
275,100,4,2.5,4.0,6.5,0,0.51577264
270,91,3,1.8,1.3,7.03,0,0.3968133
282,94,4,4.6,1.7,8.64,1,0.72574854
315,94,1,2.6,3.9,9.45,1,0.7766516
315,97,5,4.8,4.9,7.91,0,0.7457176
281,99,3,3.7,3.3,9.27,1,0.7262256
277,105,4,3.8,2.4,6.95,0,0.55865735
298,103,3,3.5,1.7,8.73,0,0.6770174
262,100,3,3.1,3.7,7.44,1,0.6021209
267,93,4,2.6,4.9,9.04,0,0.6423322
264,81,1,1.7,3.6,9.88,0,0.5962779
264,100,4,1.0,3.0,7.62,1,0.6083153
278,110,2,2.9,1.1,8.86,0,0.7486104
340,82,4,4.0,1.3,6.4,0,0.55947006
320,99,2,2.8,4.0,8.53,0,0.68901247
305,101,2,1.0,2.7,6.5,1,0.5664602
277,90,2,1.4,4.3,6.06,1,0.62295526
320,100,3,1.1,2.6,8.78,0,0.62058854
319,96,1,4.0,1.9,9.59,1,0.77639616
261,87,4,3.8,4.3,8.84,0,0.63198775
309,113,3,3.4,3.7,7.02,1,0.5944818
322,80,3,2.6,3.7,6.65,0,0.56224245
330,93,1,3.6,2.8,7.69,1,0.6014977
308,83,5,1.8,2.3,6.45,0,0.4693353
339,82,1,4.9,1.7,9.55,0,0.63534105
330,120,2,1.7,1.8,6.28,1,0.7530885
277,103,1,2.2,3.3,8.98,0,0.7308481
275,89,4,2.5,3.2,8.46,0,0.55561036
305,105,5,3.5,2.4,6.9,0,0.6208115
284,110,1,1.8,1.8,8.28,0,0.66250956
267,119,3,4.3,1.0,6.24,1,0.4737985
323,120,5,2.6,3.6,6.44,0,0.9534366
273,89,3,2.8,3.6,9.77,0,0.6673039
281,92,5,2.0,3.1,8.14,1,0.6611901
337,87,5,1.4,1.8,7.73,1,0.7457369
294,107,3,4.8,4.5,7.61,1,0.73952883
310,107,4,1.4,3.8,9.74,1,0.8798879
335,116,4,1.3,2.0,7.47,1,0.8274192
302,93,1,1.7,4.0,7.15,0,0.54669845
334,102,3,2.5,4.7,8.91,1,0.81317365
262,100,4,4.1,2.1,7.43,1,0.65971756
332,112,4,2.2,3.7,9.61,1,0.93197674
314,108,5,2.3,3.7,6.77,0,0.74324375
278,95,3,4.7,2.1,6.36,1,0.58866477
301,89,2,4.3,2.7,7.96,1,0.6672999
320,97,3,4.1,4.5,9.59,0,0.7832471
282,104,3,3.1,4.1,6.65,0,0.55259174
339,99,3,2.9,3.7,7.5,0,0.69999695
263,98,4,4.0,5.0,8.18,0,0.6511498
324,83,5,4.2,4.0,7.78,0,0.61319613
263,84,4,2.8,3.0,7.41,1,0.6584882
318,117,5,4.6,1.1,7.54,1,0.6116983
339,83,4,4.6,1.5,8.86,0,0.53896016
289,115,3,3.6,2.1,7.23,1,0.592329
292,85,4,2.3,2.9,8.36,0,0.51322156
339,90,5,1.9,4.4,7.16,1,0.72902876
292,88,5,3.0,1.7,7.63,0,0.43985328
279,81,2,3.5,2.4,8.79,1,0.6250153
307,88,2,4.1,4.4,7.79,0,0.64935863
286,88,1,3.8,1.3,8.2,1,0.59702283
291,88,2,3.3,2.5,6.48,0,0.46166378
286,106,1,1.2,4.2,9.59,1,0.8276449
284,120,4,2.3,1.1,7.04,0,0.776611
325,103,5,4.1,1.5,8.1,1,0.6744197
271,88,2,4.1,2.0,6.95,0,0.43805552
305,103,4,4.4,1.1,8.94,1,0.7749108
307,118,1,2.6,3.6,8.69,0,0.76746815
334,105,4,2.5,4.2,9.97,0,0.8731923
296,91,2,4.8,4.0,6.31,1,0.7007719
263,80,4,4.3,3.5,6.38,1,0.69770956
320,80,2,4.1,3.6,6.27,1,0.6682617
330,104,5,1.1,3.8,9.16,1,0.8066835
306,115,2,2.6,1.8,7.39,1,0.54556423
306,102,4,3.6,2.1,9.26,0,0.7400334
276,106,1,1.3,4.6,7.28,1,0.57199514
291,119,2,2.8,1.3,9.09,1,0.8265885
269,97,5,4.7,3.4,8.88,1,0.7671412
309,87,5,4.3,1.9,8.0,1,0.6948795
334,101,5,1.2,2.0,6.75,0,0.6784643
318,97,2,2.0,3.8,9.95,1,0.8251126
277,105,4,4.0,4.0,6.39,0,0.58821714
325,108,3,2.8,2.3,7.8,1,0.57385606
294,101,3,2.2,2.5,7.34,1,0.56874603
265,94,2,5.0,1.3,6.35,1,0.57437915
262,83,1,3.0,3.4,9.82,1,0.6906477
330,111,2,4.6,1.9,9.27,0,0.7976137
294,90,3,4.0,2.7,9.16,0,0.60322964
336,86,1,2.1,1.0,9.04,1,0.6585827
325,85,3,3.3,4.7,8.27,1,0.71742743
325,88,4,1.6,1.2,6.74,0,0.5068323
310,95,5,4.4,1.8,8.66,0,0.5920251
331,98,1,1.7,2.7,6.63,1,0.58620685
332,85,4,3.5,2.0,6.79,0,0.5085718
293,119,2,4.2,4.2,8.26,1,0.7290356
298,86,3,3.9,2.7,7.3,0,0.52073103
308,119,5,4.3,2.5,7.15,0,0.800507
306,118,3,2.8,3.4,6.4,1,0.6690797
295,114,1,4.8,3.1,7.72,1,0.6709713
281,85,2,3.2,3.1,6.16,1,0.647324
336,110,1,2.3,3.7,7.2,0,0.8010548
303,115,4,3.5,4.9,6.53,1,0.6630072
326,119,3,4.8,1.4,7.56,0,0.78364956
320,84,1,4.0,2.8,9.72,1,0.74770236
268,91,2,4.8,4.3,8.77,1,0.69331753
307,86,3,2.3,1.8,9.29,0,0.55839753
277,100,1,1.5,3.1,6.63,1,0.5578323
288,97,5,3.3,3.7,9.2,0,0.67230225
307,93,2,3.4,4.9,8.22,0,0.686231
271,83,1,1.1,2.7,8.64,0,0.4706302
298,119,2,3.3,1.9,7.47,1,0.5845266
